"","young_1","young_2","young_3","young_4","young_5","young_6","young_7","young_8","young_9","young_10","young_11","young_12","old_1","old_2","old_3","old_4","old_5","old_6","old_7","old_8","old_9","old_10","old_11","old_12","old_13"
"Reduced nicotinamide adenine dinucleotide phosphate",15.0059340646619,15.869913558355,14.9835527497566,15.6332340458354,15.844869573306,15.757710684126,15.8777047626563,15.7557114372539,16.2546007671079,15.4739690624476,16.7931662646782,16.46085114552,16.6901440831022,17.2817966809388,16.6653838666665,16.4968980826989,17.4386659109397,17.4723509285547,16.8640194978997,16.6662663706834,16.8116073732034,17.199165999426,17.2169280085874,17.2036801588292,16.9698907157156
"Saccharopine",16.3792213601044,16.0529168120145,15.7693559647937,16.7445458012096,16.0350926536153,16.3524077527328,16.1794831198182,16.0953060341047,16.4805958336306,16.346548899535,16.2327050405841,16.7270799251416,15.777033988526,16.1363436543636,15.9158993768393,15.7900697733469,15.5800570918818,15.9528800542805,15.7524911048033,15.4307193815268,14.5774184804428,14.6035606458033,15.0726735268333,15.2180157709854,15.8412104740007
"S-adenosyl-L-homocysteine",16.6827201277091,16.954991044046,16.6830912084658,17.2133072369062,16.9857045008959,16.713551301675,16.3240138601838,16.6387810973561,17.0852132492045,16.9133983663275,17.3629885080212,16.8162469372686,17.0894982272649,17.2383113330398,16.6605863894758,16.4422204363121,16.785493588266,17.2283481374755,16.2904792023629,16.5131027864481,16.421413821979,17.1669598863429,16.6613726930852,16.2181241942422,17.29280526709
"Succinate",24.3728576400678,23.3619591838736,24.4500769573706,24.3108767221321,23.3300423530982,23.9667300177928,24.1131060368113,24.7619854094544,23.5645505571826,23.7875065886955,23.7773536618802,24.4197923774577,24.5923495081641,24.3071783774906,24.3481299841441,24.3264153236418,24.1476746923441,24.0329896246842,24.368317932104,24.4429540302944,24.7334235827159,24.7856606801802,23.9133736362624,24.7511809493459,23.9005561204869
"Taurodeoxycholate",10.6279750691738,11.2762268374086,11.432382084452,11.0939545887186,10.6100271492656,11.3055895265515,10.4867859170523,10.4231850896979,9.86226425821763,9.60020982420628,11.8000566723885,10.3937165128996,10.2803630968509,11.7947475049696,14.0487846975748,13.6753994259191,12.1405902173349,10.0936767296475,10.2450043942753,13.4798950458177,10.4521908057795,10.5819410932057,10.7196500733501,10.0068261942508,12.4449286288718
"Thiamine pyrophosphate",17.2161715611445,14.9306963753098,17.0515260064056,14.9249101652906,15.2367508537765,15.3857640006088,16.2250416135434,16.0684641544853,15.9032302560534,15.7107231508473,14.8736418582425,14.4773163078103,15.4759451510482,16.7372895643118,17.1712994526351,15.5246823736259,15.5325873009349,16.3959615444265,15.4197344129395,16.499336535278,17.2558837381725,16.0135578467832,16.7421403017948,15.243882785854,16.829493063652
"Thymidine",16.4130320947719,15.7351642491544,15.7080719418783,15.9214525309416,16.3600395468195,16.0631512013008,15.9184939033289,15.4698185735011,16.324674383299,16.6201954637546,16.3259875606488,16.7481989063925,16.488535168527,16.7545769916815,16.1769550550729,16.5515402547663,16.4029552578355,16.1906950882091,16.7720548123656,16.2161103855419,16.4982204200883,16.1975071506404,16.1977954836922,16.1274092613944,16.3482592893875
"Uracil",18.6114024200918,17.3014449182498,17.9287946501253,17.6448497804541,16.9440098346245,18.6806409476715,17.2800025618329,19.0697731878655,16.0151209883451,17.3130838204045,18.1528020281981,17.2344488372424,17.7084054774004,17.2102622916363,17.244231061577,16.3555584211055,16.8911829866252,17.1631601967624,19.4208898186003,17.6512731765418,16.7012971932366,16.7536000300174,17.4212076545165,17.7109901146121,16.3329578256493
"Urate",22.0204014926103,21.5988020848232,20.8973907499187,21.9443140255721,20.1445629121117,21.232947149271,21.2914300611779,21.5299744072155,21.4346394075116,21.4819904795088,20.3209447717093,21.8779353822354,22.1985830349599,21.3440130021573,21.9172703346877,21.1987142665183,19.9718801218858,22.4371169000161,21.1882081742383,21.9860106449221,22.1081352077111,19.5573987453084,21.1713892144722,20.7694499024096,20.7865663140614
"Uridine 5'-diphosphate",13.9439984003214,13.4048348310522,14.2084863516679,13.3185145534196,14.0175248339562,13.530099993573,14.0961598990659,14.7027580475951,13.7951807637432,13.795383947252,13.2190326418793,13.5666085039906,14.8054055283879,14.8181898265249,15.3413371987946,14.3803510503057,14.2514015223288,14.648190482488,15.4355317357059,14.6832859686541,15.8487448723055,13.093975766649,14.846813114084,13.876706365331,15.5152926663136
"Uridine diphosphate-N-acetylglucosamine",10.7371236439904,9.95970178112527,11.741231963235,9.79975506212114,9.71968880608921,10.53449364767,10.3231527483471,9.67067808651577,10.177388951623,11.3730238642365,10.1765473507139,10.2596725485941,9.262841184881,9.77341139474859,10.9100881070035,10.6869606736175,9.96103323976176,10.0571800699381,10.599006407482,10.1613964279578,9.2614548963046,8.39978330096777,10.4438186174121,9.73040427926093,10.4374888429541
"Xanthurenate",12.2042525735435,12.6170592210151,13.2912547579994,12.2392099327823,12.8233309566043,13.4062128242869,13.8089623016131,12.7825061779276,12.2953428758097,13.6774668331303,13.4322217038885,14.9979341341823,11.7149065208388,11.6202540599386,12.7738950575778,12.860139954072,12.9104486690827,13.1223257586443,13.6709665797917,12.5889755049393,11.9085342934559,13.1075181172603,13.6203911162091,11.8830157100343,12.2936821099607
