"","young_1","young_2","young_3","young_4","young_5","young_6","young_7","young_8","young_9","young_10","young_11","young_12","old_1","old_2","old_3","old_4","old_5","old_6","old_7","old_8","old_9","old_10","old_11","old_12","old_13"
"ABR;BCR",17.526761327426,18.0236948027884,17.9078471440362,16.3607202256639,17.9524000043599,18.1148757774537,17.9854028103445,18.6507572679104,18.1175264295855,17.49193872196,17.6263649831139,18.1513535407515,18.0530561683434,18.2535612955016,17.03280984632,17.8505944185633,17.4399403752815,17.7640681424446,18.3972317436881,17.7978908135514,18.1308269288777,18.2856550729368,17.9250849776605,18.2760925914618,16.7267370402079
"ACAA1",23.1190196233515,23.4040563407869,23.8950426932991,23.4922835237987,23.2678519571886,23.351107460838,23.4040563407869,23.7593875939415,23.6971033156872,23.429819436852,23.5044582377448,23.6757296648946,23.8670283171295,23.4169953964944,23.6096404744368,23.1284903031445,23.351107460838,23.1840447834594,23.10948636152,23.7895495644517,24.0359052291389,23.6864560714876,23.1549911192591,22.8537664177205,23.4551305253812
"ACAA2",27.9483768570107,27.6320082874653,28.071119921723,28.1014935707665,28.0400930261023,27.2076929745984,27.6526677580314,27.29789078357,28.1213931282042,28.1747425527971,28.0863866783763,28.0813156888289,28.1410219349531,27.8019332889076,27.9539363823526,27.6997528941011,28.0608515862691,27.4153843465884,27.9483768570107,28.2169707881864,28.2714185722088,28.3950929425954,27.6039939112957,27.4861574210018,28.0914399061026
"ACAD10",20.2534966642115,20.4576373809918,19.3607870849206,19.6150979532397,20.0019578972156,19.2715428167427,20.206575616824,20.0019578972156,19.9459238623012,20.7306558753982,18.5963280893346,19.2960760088455,20.9671924790549,19.5749759534315,20.0291793659506,19.7630988735917,20.9742129067327,20.1703554289113,20.9315685693242,20.3538015700072,20.6452643841675,20.5731145984117,20.7715281568137,20.4971657451784,20.0156328341126
"ACAD8",23.5754247590989,24.224350318552,23.7994650333168,24.0853739054032,23.9315685693242,23.5754247590989,23.7795654758791,23.664922909938,24.2169707881864,23.8093128192732,23.3778247992137,23.9405573525514,23.8190938400658,23.9494904773214,24.1014935707665,23.8670283171295,24.1718828986579,23.8950426932991,24.0608515862691,23.8480452137619,23.9042612233284,23.9134212226139,23.7285815471603,24.1174351146355,24.330739663144
"ACAD9",22.8403814770637,22.9333708119582,22.9207075766924,22.8093128192732,22.9024222236647,22.8745521675113,22.8268711906575,22.5261171188745,22.6821750741598,23.0624994391506,22.8014399755019,22.4971657451784,23.1718828986579,22.9846799057837,22.8307441998047,21.194602975158,22.9933447669109,21.9950715116303,23.0291793659506,22.7013403085736,21.7634458105158,23.0088115682566,22.8894831679572,22.6073845004964,22.828808994899
"ACADM",28.9315685693242,28.6594890238874,28.6730355557253,28.9031121232749,28.6458140869903,28.5862045978521,28.6458140869903,28.3109469363954,29.0838534116308,28.8172649426636,28.5826202605031,28.8623059068871,28.6560824224441,28.5014241776551,28.4861574210018,28.6897917840509,28.7957547139785,29.0427042395589,28.5425933666315,28.6492449923906,28.9539363823526,28.9594745658941,28.8444579055541,28.6285360955585,28.6864560714876
"ACADS",24.4361889617277,25.0974805082599,24.9494904773214,24.5044582377448,24.2678519571886,24.2462650949805,22.6885918158316,24.598325161209,25.3204469081362,25.0567237006465,25.0442687020735,25.1908410563618,25.3578333240263,24.5869203979367,24.8528144579098,24.4800051940202,24.7076725573973,24.7845661569375,24.4169953964944,24.6208677298601,24.7593875939415,23.337560929,24.0019578972156,22.598325161209,24.1332024304938
"ACADSB",24.2820658164083,24.4800051940202,24.5521549797761,24.8670283171295,24.7795654758791,23.1976054633195,24.4361889617277,23.9225234297212,24.814211618686,24.3169996065177,24.3443500946627,24.5044582377448,24.7023976153567,25.1756945126079,24.6208677298601,24.4234216656538,24.9179795045762,24.7593875939415,24.6096404744368,24.828808994899,24.8432601511965,25.1449158510576,24.6375464710067,24.8336421486349,25.0853739054032
"ACADVL",28.5645637664671,28.0964754959999,28.1983551100191,28.5165310700453,28.0348563777362,28.3066080006711,28.5462784134394,27.9031121232749,28.6320082874653,28.5681931898678,28.4976226074953,28.5536203887806,28.6560824224441,28.4032437837162,28.5052157568175,28.2714185722088,28.5089973973599,28.0608515862691,28.6492449923906,28.4032437837162,28.5277583254686,28.6039939112957,28.3409595054619,28.2935123430594,28.4314144564074
"ACAT1",28.8019332889076,28.1889564120168,28.9895602920834,29.5221556192392,29.2691904713167,29.3889494483967,29.2123393394548,28.6897917840509,29.3910001879615,29.088915504687,29.0939598980811,29.2238902021262,29.2238902021262,29.1603872598201,29.3515287471721,29.1385828895017,29.191311833015,28.5609251894038,29.2307765877115,29.3641104697124,29.3152728617982,29.4052743189436,29.3827796811565,29.191311833015,29.3430795573362
"ACAT2",19.0854543050438,19.8020950589738,19.8425145501477,19.4236719675589,19.4098736046188,19.5890329711684,19.5762776590777,20.6540345937953,19.4076681714172,18.75493968203,17.800040415544,18.5143172399455,19.8503501549028,19.6746819310026,19.5098561721928,20.1825301428574,19.6723994431751,19.9742129067327,19.5942717471035,19.9881520976905,19.0332267126563,19.127304194126,19.8671474995615,19.6090163738601,19.9601377215209
"ACBD5",21.2989396349727,20.9671924790549,21.1206023937142,21.3266313688418,20.8801694168175,21.2006017157794,19.2756130268757,21.2592559335002,21.2419086899363,21.6408592050475,20.7306558753982,21.8268711906575,21.1394614209655,21.5308863630224,21.3962368363276,21.1142608668404,21.1580770991329,20.0156328341126,21.4323706223813,21.4922835237987,21.2477143116175,21.9243370000931,21.1142608668404,21.4775369384295,20.8112743356065
"ACLY",19.852462454517,19.8023869883082,19.7297601314925,20.1977124074911,20.38574446251,19.7341406637253,20.3645279766003,21.2592559335002,19.537072385203,19.8911651456417,20.1703554289113,20.0821282458996,20.4169953964944,20.7389234913818,19.3565981168505,20.7634458105158,20.3321064989079,20.4272637319482,19.8918103975753,20.6452643841675,20.5068809000116,19.7747581096831,20.6714166720235,20.535639892993,20.3321064989079
"ACO1",25.3778247992137,25.4393632095229,25.2462650949805,25.29614100162,25.2570989008917,25.4582634148661,25.3678636891635,25.3443500946627,25.578307267632,25.4425304886016,25.2606921656157,25.12927672728,25.5014241776551,25.2714185722088,25.4266240976922,25.8504318065988,25.6430634759743,25.2206652717442,25.6917895157907,25.8360526672256,25.5580077060215,25.73634494728,25.2462650949805,25.4676214695644,25.7745474011125
"ACO2",29.7129282828488,29.8740830746634,29.5736202622522,29.9399971913948,29.6864560714876,29.6964401600603,29.8901212847552,29.5071078161587,30.0863866783763,29.9117081469633,29.8578645641053,29.9539363823526,30.0479125305616,29.8784748437806,30.0989867151559,30.0608515862691,30.0989867151559,29.6611893128772,29.8399611900979,30.0608515862691,29.8973528539863,30.0989867151559,29.9117081469633,29.7691965024956,30.2421813509837
"ACOT1",27.3066080006711,27.2261893182158,26.7770586202685,26.9976577597819,27.8740830746634,27.6389277014051,27.3578333240263,27.1312409141605,26.8263863326321,27.1889564120168,27.1507370897863,26.9315685693242,26.8623059068871,27.4551305253812,27.4784630292118,27.9539363823526,27.4551305253812,26.1642293261144,27.2261893182158,27.4629500298405,27.6730355557253,27.6250555268235,27.4784630292118,27.814211618686,27.6931198017687
"ACOT11",22.1611564920648,22.8346068394371,22.2735543165528,22.5521549797761,21.6670907466207,22.3645279766003,22.3751752207998,21.8839021356939,22.4725877224577,22.2272915938641,21.4118336913786,21.9351708060044,22.824930780088,22.032546217049,21.6583997863567,22.1981136113912,22.1237627346075,22.0138993714329,21.9811993370488,22.8073486323927,21.8268711906575,22.3936208881206,21.4725877224577,22.1243013346695,22.7614181291689
"ACOT13",25.2316922938932,25.4105403743571,25.9134212226139,25.5344529780426,25.6540345937953,25.29614100162,25.1253403127209,24.9627872999349,25.662208525241,24.9846799057837,25.1565349343244,25.3031274319361,25.5521549797761,25.7644585834889,25.6068199553744,25.3678636891635,25.8787671535862,25.351107460838,25.1371174804972,25.5869203979367,25.9111366694194,26.0041031690471,25.12927672728,25.0147819375732,25.5255198532726
"ACOT9",25.023268403461,24.8857648797111,24.6096404744368,24.6039939112957,24.3645279766003,23.337560929,24.3778247992137,24.3910001879615,24.6864560714876,24.5521549797761,24.2389970945164,24.337560929,24.4738266190911,24.5754247590989,24.5811840283876,24.6485594637291,24.5285037117114,24.7593875939415,24.7644585834889,25.1603872598201,24.9494904773214,24.5285037117114,24.7593875939415,24.8190938400658,24.8239595952376
"ACOX2",19.9549531560609,20.145693374677,19.8057533171389,20.0558967043264,19.5604671849037,19.0231533217301,20.2649923030494,20.1703554289113,20.0821282458996,20.4676214695644,19.675871559982,19.7199953649764,20.1078913419646,19.5093555642558,19.5930098992086,19.1348674684432,19.9315685693242,19.2727573418029,19.8138672869849,20.4169953964944,19.6955766460392,19.7263794980578,19.9010775353811,19.9897774466918,20.0821282458996
"ACP1",25.1870693024726,24.3645279766003,24.7745474011125,25.2891205739423,25.0359052291389,25.3778247992137,24.7945158173451,24.828808994899,24.8528144579098,25.6784187524222,25.0934562517011,25.0317052406096,24.7440667946577,25.0274929893227,24.9846799057837,25.330739663144,24.9539363823526,24.4922835237987,24.598325161209,24.6540345937953,24.9088484928241,25.2785254587031,25.3204469081362,24.9671924790549,24.718164931215
"ACSF2",20.9097641990058,21.1142608668404,21.1394614209655,22.0053888026158,21.743039599854,21.1927580485746,21.1515553704611,21.4272637319482,22.0088115682566,21.4221386997704,21.5960514096889,21.6757296648946,21.7674926435785,21.2763970663216,21.2595675907317,21.7389234913818,20.5638367848237,20.1580770991329,19.6451201074495,21.7347956057591,20.0690720930741,21.2707059542438,21.145693374677,20.3100801925779,21.4323706223813
"ACSL1",26.6320082874653,26.7770586202685,26.589780052076,26.6180690965074,26.4456908294949,26.1794960827678,26.9649915708616,25.7050374972294,27.2261893182158,26.6730355557253,26.7259844356743,27.1213931282042,27.1213931282042,26.5739813422292,26.9088484928241,26.5550843108147,26.7389234913818,26.224350318552,26.8857648797111,26.9202532560963,26.7259844356743,26.814211618686,26.5014241776551,26.6864560714876,26.589780052076
"ACSL1;ACSL6",25.6320082874653,25.7129282828488,25.6757296648946,25.5696424065049,25.4266240976922,23.7994650333168,26.152672294692,24.9715842481721,26.2114112628445,25.9111366694194,25.6292312027947,25.6315679980992,26.0505096420477,25.330739663144,25.8384591649327,25.152672294692,25.6430634759743,24.9890188415081,25.8504318065988,25.9405573525514,23.8670283171295,25.5344529780426,25.513522320173,25.6997528941011,25.6594890238874
"ACSL3",20.7223406071862,20.3429948150506,20.7471439981867,20.3429948150506,20.194602975158,20.2877123795495,20.5638367848237,20.7634458105158,20.6275623824341,20.4873847243858,20.0950673016071,20.8268711906575,20.1078913419646,20.3100801925779,20.5165310700453,18.901288232006,19.5944157318278,18.7288040579259,20.3645279766003,20.194602975158,20.406653452273,19.7522646643684,20.3538015700072,20.406653452273,19.7250549887481
"ACSS1",24.7076725573973,25.5667425159991,25.1794960827678,25.274976391622,25.0190314105745,25.2534966642115,25.3409595054619,25.1253403127209,25.6124554900439,25.010519910719,24.1253403127209,25.5165310700453,25.3544743119364,25.4105403743571,25.2714185722088,24.8623059068871,24.7845661569375,24.3778247992137,25.0147819375732,25.828808994899,25.3273168975032,25.5044582377448,24.4425304886016,24.8432601511965,24.1642293261144
"ACSS3",21.4323706223813,21.7915381175452,21.8112743356065,21.7013403085736,21.5777312264821,21.6275623824341,21.9777103509689,21.4118336913786,22.1734087528888,21.7097771457223,21.5731145984117,21.9671924790549,22.0122262326694,21.9134212226139,21.9170689996291,21.7471439981867,21.7347956057591,20.6800298023282,22.1237627346075,21.9351708060044,21.9024222236647,22.2125248831552,21.7097771457223,21.2877123795495,21.9707069632311
"ACTA1",30.3930480166103,30.4726651846737,30.1723599014861,30.3515287471721,30.3827796811565,30.1723599014861,30.3409595054619,29.8003911240992,29.8233522725425,30.6285360955585,30.286919665749,30.6198188784574,30.3409595054619,30.372437736935,30.2421813509837,29.8369555743423,29.8003911240992,30.3303122612624,29.8959094371166,29.7030580388248,30.7453497605412,29.9399971913948,30.4334057542265,29.6509573902663,29.7833176107402
"ACTA1;ACTBL2;ACTG2",31.9117081469633,32.3827796811565,31.879205507276,32.0640682989527,32.0800451515025,31.8422112997938,32.1330799138243,31.6713491790974,31.6881248918483,32.4284223467122,31.8608269779611,32.1603872598201,32.1145835702069,32.2134985962796,32.041399223603,31.4678157850123,31.5709092779764,31.8459537014796,31.8384591649327,31.3087790997127,32.286919665749,31.3141925958991,32.0216809889885,31.6628876003492,31.4184035908872
"ACTA1;ACTBL2;ACTG2;POTEF",32.4457894786823,32.5037950821179,29.5681931898678,32.27586447724,32.2221634574067,31.7129282828488,32.4726651846737,28.3324480056064,29.8399611900979,32.4482535186338,32.29789078357,32.7433446246508,32.3956037215141,33.9063416372135,32.1783091678173,31.5754247590989,29.6458140869903,32.008384166375,32.0446595527666,31.6415139495567,32.4007015891538,31.6458140869903,32.0863866783763,32.3620211209897,31.5527046825988
"ACTA1;ACTG2",33.4823153547074,33.7453497605412,33.4334057542265,33.5296210694858,33.5296210694858,33.0974177155006,33.813829498424,33.3827796811565,33.4083147732636,33.7047077760439,33.369840625449,33.5977925721274,33.7149761114977,33.7553338491138,33.3956037215141,32.7047077760439,32.8440837141266,33.3168917455,33.4209148100433,32.9694586544667,33.7047077760439,33.0848039080136,33.5527046825988,33.289670276765,32.8718821664701
"ACTA1;ACTG2;POTEF;POTEI",33.4457894786823,33.6734568420594,33.6415139495567,33.5641094458711,33.3827796811565,33.2047813791785,33.5296210694858,33.6522403561497,33.7149761114977,33.6307071946001,33.2619252862821,33.0736756266267,33.4823153547074,33.5977925721274,33.4702425224068,32.8157390884326,33.5179392644381,33.3567844726236,33.2336362418507,32.925922006183,33.4334057542265,32.7413366980346,33.3033452136621,33.0282837238127,32.9206082062866
"ACTA1;POTEF;POTEI",30.4919014035366,30.5754247590989,30.3620211209897,30.3827796811565,30.5014241776551,30.1603872598201,30.7770586202685,30.9949636506127,30.27586447724,30.8828532842911,30.4531690090479,30.4629500298405,30.8534095063987,30.8080855158892,30.3620211209897,30.3930480166103,30.372437736935,30.27586447724,30.4433212230916,30.1842340017744,30.4433212230916,30.2192809488736,30.4823153547074,30.8682065083267,29.7817554069699
"ACTB;ACTG1",28.2714185722088,28.5202832049064,28.4784630292118,28.2579980564465,28.6931198017687,27.3238859921029,28.3827796811565,29.1794960827678,28.2307765877115,28.2714185722088,28.4784630292118,28.4353943073199,28.0296006522847,28.4274235962113,28.1458876901249,28.8799358009089,28.5681931898678,29.5663796194959,28.1507370897863,28.3195858546693,28.3195858546693,27.5014241776551,28.2353493175013,28.1889564120168,28.4194086031472
"ACTBL2",26.5314814115113,26.7517475317394,25.5954824114402,27.1699733086493,27.5609251894038,24.4922835237987,25.9405573525514,23.8384591649327,24.8432601511965,25.5399574147587,25.3704434348839,24.274976391622,24.9583686286679,26.4377769586309,24.8670283171295,28.3661967969609,23.7285815471603,24.718164931215,25.5521549797761,25.0317052406096,25.9293125953838,24.5105072824176,25.733761786266,24.7994650333168,24.0359052291389
"ACTG2",29.4353943073199,30.1114776593391,29.9117081469633,30.008384166375,29.9814171187747,29.3682801114614,30.1603872598201,29.7162034148817,29.9117081469633,30.1483144275195,29.6881248918483,30.0736756266267,29.8157390884326,29.8973528539863,29.7324684692445,29.6594890238874,29.8369555743423,29.750150746805,29.814211618686,29.2215874162568,29.9399971913948,29.3000750308319,29.9677421818777,29.814211618686,29.2736432373233
"ACTN1",25.543331129389,24.2534966642115,24.3578333240263,24.2095533166239,23.9134212226139,23.8950426932991,23.9494904773214,24.7945158173451,23.828808994899,23.8764270151317,24.4551305253812,23.4040563407869,23.8190938400658,24.1253403127209,23.7994650333168,25.2280259766954,24.723382640486,25.8166547946143,24.2095533166239,23.9042612233284,23.8670283171295,23.224350318552,24.337560929,24.3100801925779,24.337560929
"ACTN1;ACTN2",29.1842340017744,29.4234216656538,29.0003468473096,29.2467181315805,28.9088484928241,29.8799358009089,29.353633335497,29.248981183089,29.0163769571285,29.4472684076082,28.9287480502618,29.0939598980811,29.5221556192392,29.2669589240181,28.9649915708616,28.6526677580314,28.8294140253297,29.0427042395589,28.9814171187747,28.6423750030235,29.2330647643067,28.5645637664671,29.2957032243322,28.7957547139785,28.2669589240181
