"","young_1","young_2","young_3","young_4","young_5","young_6","young_7","young_8","young_9","young_10","young_11","young_12","old_1","old_2","old_4","old_5","old_7","old_8","old_9","old_10","old_11","old_12","old_13"
"AcCa(18:0)+H",3.12234513801788,1.20357516779727,1.92462556229369,1.80633356408997,1.97791112523728,1.34443598568503,-2.89159704182708,0.797587174918068,2.53406819018205,1.80102124247195,3.02526752410772,0.759630972903643,3.77172143568542,1.38782579987479,1.43919478155961,1.63320940143771,0.237279025328816,1.27262776485668,2.78435794946457,2.34863325229395,2.29173428603221,1.33172693070136,3.00694250282594
"AcCa(18:1)+H",3.16725183083183,3.77556886591272,3.35696767785212,1.92121741036146,4.49711880924865,1.80725186708239,-1.08513612806159,1.17344800500598,3.63021586182071,3.51269946558754,2.65934762253632,2.98433087974023,6.47076837613157,3.17004004745651,3.95652541588335,3.25417977937606,0.992882072238708,1.82357656726023,4.72269181753807,4.46749926078634,3.46552580667729,3.24406436759308,3.40837351072785
"AcCa(18:2)+H",-0.474634202544108,1.39650103081082,0.569806307774403,-0.123784464428257,2.4147036553773,-0.212004006504142,-2.52944301931058,-1.4217303232414,1.35898881276673,1.09092224942708,0.0492565593748807,1.01318162323596,3.16436528229279,0.829313486269418,2.5623775928876,0.648151692920937,0.106118799492787,-0.71912189542144,1.90212348237888,2.27859354084546,1.49087604844722,1.71424888208199,1.79527562231213
"AcCa(18:3)+H",-5.49482567024916,-2.18296608159988,-3.24535156986122,-4.73818031602737,-1.88639318038574,-4.87876887554635,-6.1901520402105,-5.39114516698948,-2.2194791644331,-2.02362608102294,-4.86934872653075,-2.28585227717911,-0.502682537847539,-2.4008126889704,-1.34758283871342,-3.31429466922468,-3.91765115545017,-4.03145046681968,-2.00444888749458,-1.01647191852887,-2.14120217646266,-1.72573155816675,-3.03573977260518
"AcCa(19:0)+H",-0.170934886986102,-1.42568113157294,-2.22145555282281,-0.92902042282264,-1.28579434941263,-2.62753898769994,-5.6202203568702,-2.31101420270009,0.13745524249674,-0.890106083732152,-0.0427485770450979,-2.20691816437621,-0.995931369717595,-1.15039488182608,-1.48040384667976,-2.3127430826369,-3.60244220433705,-1.77202166653749,-3.03052748316091,-0.110094666809435,-0.206100344605693,-1.97439166903489,0.0127570360605699
"AcCa(19:1)+H",-1.72850180609958,-0.386423588398476,-2.44516241427033,-1.6821358300825,-0.293506418059656,-3.78534481815826,-4.96476794848977,-3.03285745124353,0.814047521633125,-0.303396752039169,-1.67169023856654,-1.43062698443516,0.301346725094567,-0.574694400395944,-0.462090175740835,-2.1557217572511,-4.40709544637176,-2.09360832612222,-2.43699397624221,0.741628721408677,0.489803139835216,-1.36174497633529,0.355329461986612
"AcCa(20:0)+H",0.797889375297912,-5.53687698829518,-3.02984381290413,-1.09661061601456,-4.64148836306468,-4.46825408283401,-8.34395698652919,-2.38819731268295,-2.50177781302398,-3.74688513760582,0.412012738233881,-5.34812540819877,-2.93642481706608,-5.64884165899652,-4.93103839883524,-2.48197953317636,-2.69164171589939,-3.66009892105802,-2.50796825753312,-3.74316911295096,-3.56363743850929,-3.69650746080605,-0.473490590429374
"AcCa(20:1)+H",3.26260992836115,0.373357644312044,1.30096535617611,0.994230276002041,1.15267711536978,0.609390153395713,-4.72621004158055,0.104980544568799,1.26383881343485,1.0831112391887,2.62246894355262,-0.647045439918608,3.20086305416275,-1.17216782456613,-0.268835115535344,1.38860367586888,-1.08648598167421,0.130932682746201,1.80195282261652,1.40838449893718,0.225090330844753,0.512732913892316,2.69416311773194
"AcCa(20:2)+H",-0.26373342297662,-0.788207790488976,-0.325745138795831,-1.2063516856055,0.285004186100792,-2.54556281101841,-5.25010491877106,-1.64649332035662,-0.538374782149729,-0.371024631007971,0.138063237233727,-1.58861313930101,1.18641370618334,-2.55074759408167,-0.80538372721364,-0.509931605986133,-1.83313641938637,-1.78447430176092,0.131193964425398,0.343179990964761,-1.77003466100755,-0.102420786529128,1.27321850692514
"AcCa(20:4)+H",-5.13898495548491,-4.60465219159223,-3.28480466040623,-3.26823013537422,-3.60989582165079,0.518433799314835,-7.10659948978334,-6.36848291114606,-3.59426656035393,-4.4077012245033,-4.1193450018229,-3.10837592923134,-1.9887269541181,-2.68142028264898,-1.33570062749679,-2.58895558746493,-3.71707597199081,-5.65622535054637,-2.04938961820543,-3.09511982391833,-1.25097273703522,-3.6987906103131,-3.56019396211259
"AcCa(21:0)+H",-1.68858366274881,-7.11680167293425,-5.84126267274277,-2.9626899813309,-6.72710792385255,-7.19913124668798,-5.413967598608,-4.65625510800364,-3.61550549158241,-5.12463652475105,-1.66470189841078,-7.10864368025171,-6.36467090594092,-7.03159089236337,-6.79347551695512,-5.70785876581159,-5.50971596432249,-5.31366117667369,-8.8936290800131,-5.00987339643172,-5.54142682516768,-6.0242304883126,-2.43245197458766
"AcCa(21:1)+H",-0.348114731323987,-2.37155014969798,-3.3123595257043,-1.71438434316714,-2.23186658266137,-4.00548737768844,-8.12802951342643,-2.93435966483654,-0.553403730170426,-1.55362740199212,-0.46703797078175,-3.46790369785891,-1.84800154338426,-3.51932767967055,-3.16670963590883,-2.89357860545269,-5.6312092159891,-2.68937800431516,-4.62502374770334,-1.03918571150958,-1.90397223611714,-2.86286692395469,0.260575188581821
"AcCa(22:1)+H",1.42437434096609,-5.66958783413103,-3.27032257737901,-1.33638333153649,-4.78654288910156,-4.00099065208887,-5.1234648037514,-2.85661473200168,-3.27189689895856,-3.99514909830988,0.425965966985812,-6.28151558126982,-2.96920755265469,-6.84742505710676,-6.04032778225751,-2.38166125585626,-2.64730897252305,-4.11588767830096,-3.31319673292599,-4.28122078984333,-4.53646442132317,-4.17924905565527,-0.282660436381639
"AcCa(22:2)+H",-0.62317280058293,-5.57577082969645,-3.0101436638773,-2.23261530294648,-4.04684195171358,-3.60476683429175,-10.3504640447054,-3.07949560683036,-3.13806504566931,-4.00645704268811,-0.416001897694848,-6.01804445225595,-3.10870574117635,-9.41900882502072,-5.31057501510274,-2.88720674787692,-2.88982975256225,-4.20967645815513,-3.47324281836031,-3.67703894525108,-5.5579346303801,-3.50265993258701,0.535879693806116
"AcCa(22:4)+H",-6.87152794289728,-5.20731090898049,-2.41471790270947,-6.0760919207745,-3.49070780232264,-5.02164380509871,-9.24140468005008,-6.13595988596298,-4.62631245992875,-3.69104271822001,-5.12028073517335,-5.2117905149653,-1.99929798806684,-5.4646614205661,-4.53698084343553,-5.87762402652447,-6.40784380471374,-6.33137014454675,-3.27753396153914,-3.6238944535207,-4.30355983978922,-5.94568706190116,-4.48502968596352
"AcCa(6:0)+H",1.78470119570311,1.97824861552876,-0.809364324679727,1.81552581323513,0.832726987096252,-5.09293484500521,1.97702970825502,-1.12294319095542,1.33985893459979,3.63299265392737,3.03191562009868,1.04212533747494,-0.578041738297012,-1.50863292112316,0.556379487159258,1.43172248539106,-0.909771482585786,-2.52034952455326,0.28094275955842,1.21645801594383,-1.94265985444801,1.01750284361593,1.10615649465099
"AcCa(8:0)+H",-0.586872434079783,2.01059133027629,0.267745317904129,0.740944205276178,3.27570152352709,-5.96675491368647,4.65986987477263,-2.60534975395216,-1.33623232378369,4.37529964572925,0.72441758751075,-1.4775750967386,1.49199784793391,-2.11492462967603,-1.26759590689427,-1.09915842102832,-2.35821795051407,-1.39472686536904,-1.43095393726661,-0.498922213607245,-2.59212911388909,3.21482178964986,-0.116566880774114
"AcCa(9:0)+H",-4.1711126550528,-3.79740521755608,-5.17821881999069,-3.28045218317934,-4.40368632037676,-5.94477066567853,-3.03341318078506,-5.82103982935838,-4.35763404291869,-1.82099378385443,-2.34285453388912,-4.17946253140651,-4.42168450736074,-5.164371989062,-5.29312784711248,-4.46821921134952,-5.44532406766774,-7.36610276816684,-3.68424438737886,-2.51024916684205,-4.99880354412118,-4.34575289073169,-3.04461994874223
"Cer(d18:1_12:0)+HCOO",-2.37139498674031,-0.945904915523529,-1.88109782169662,-2.70882172250769,-0.870928252605686,0.222057171370031,-1.95990152739102,-3.06029029250434,-2.47666776939094,-0.0938788514615365,-0.768499609529363,-1.08514567774764,-2.09253837945349,-2.34307768885344,-0.396005505684333,0.625637828988726,-1.32906162580948,-3.5393337529965,0.242326078283821,-1.80444175082145,-3.47476256444636,-2.21599977267233,-4.15460189908064
"Cer(d18:1_16:0)+HCOO",-0.149222087469948,-0.100040655204345,-1.0475609798321,-0.214923049676967,0.593149972983572,4.2948742388309,-0.0690324838119795,-0.731045417313074,-0.280871730458366,0.502357537543446,-0.0505881777302596,0.146758627197168,0.161514930807874,-0.0292099507751096,0.638844366579232,-0.682261495749735,-0.211880874105411,0.0953082444890009,1.04408387754058,-0.191545563250658,-0.340291620991648,0.143093461075328,-0.0272947855981988
"Cer(d18:1_18:0)+HCOO",0.248745881642634,-1.19640760204857,-2.15816030574812,-0.06815576490241,-1.14915368824778,2.80254808020493,-0.601103282269248,-1.21562841439048,1.21053560911864,-1.13368649591384,-0.437770914708874,0.241479185254098,0.0833557466270941,-0.61093961902094,-0.0273792245072675,-1.39650016128323,-0.92029902622128,0.643062746963934,-0.292275438381591,0.0058881792519329,0.187764343599012,0.321559434588842,1.82962631564772
"Cer(d18:1_22:0)+HCOO",-1.37202483515564,-3.49760069647,-3.56867890238603,-2.13498289945922,-2.97950185511568,-0.88273700347231,-1.58447624152254,-2.98499794184815,-0.193301272523469,-3.16055480644799,-1.9402491624988,-2.51930063314883,-3.20982324250288,-2.99191152714543,-1.70514297457939,-0.913318318332242,-2.77107246469304,-0.232364964913433,-0.887552167805175,-2.35461339512825,-0.868241995555886,-2.1314557287872,0.454867693329048
"Cer(d18:1_23:0)+HCOO",-2.91079833718432,-3.8426890886616,-3.53241391811757,-2.64266844814454,-2.57741023695606,-1.90823533421247,-2.52532965146853,-3.99103424846281,-1.46082423952763,-3.48739525526593,-2.93024288141321,-3.63829304119201,-3.64040024475169,-3.67392742638303,-2.89637081264884,-1.10988591692541,-3.46241132985058,-0.82938185843486,-0.921045197507097,-3.24433060575053,-1.81050342313984,-3.0611755760465,-1.10474413515396
"Cer(d18:1_24:0)+HCOO",-1.01108354677875,-3.07443183858788,-3.64747823646196,-1.60160540373827,-2.59688020921267,-1.87101072522219,-1.40614103237129,-3.03669126718637,-0.285121747889333,-2.56283689186297,-1.52286861900078,-2.6541938824632,-3.01999063861247,-2.55937929325882,-1.60948353353241,-0.183307054759691,-2.67547887228693,0.149842022471186,-0.36781287927173,-2.12618266369043,-0.462836103249431,-1.91801253795452,0.191637788900216
"Cer(d18:1_24:1)+HCOO",0.874909294658949,-0.962106275315435,-0.999025110893995,-0.690586035453162,-0.372675858812853,1.58600712127816,0.180403170121928,-1.59581128900398,1.81234569904256,-1.01253682040695,-0.144017642122308,-0.399053739282762,-0.343264205413101,-0.547257106945285,-0.0335829880657748,0.00170430607257841,-0.443914855481074,2.24934347988263,0.225204296555763,-0.215681554976165,1.23394949915037,0.967444846484651,1.68235550047413
"Cer(d18:2_18:0)+HCOO",-0.966627918963262,-0.371835739372623,-1.60992053450193,-1.06497483853142,-0.567245373773003,4.28390970338733,-1.00659243018009,-1.67389995366781,-0.400744482553402,-0.912493380238829,-1.703136781489,0.32293315888747,0.582302669535698,-0.746059961662514,0.59294925382316,-1.7442349446194,-0.461342897647263,-0.266272552503088,0.705661681341005,0.601852446512907,-0.962607543860359,0.415718308348684,-0.576541158412873
"Cer(d18:2_22:0)+HCOO",-0.729631150933368,-2.09682059029754,-2.26891247312054,-2.51158092985326,-2.10003749923841,-0.117112446775038,-2.00850333678568,-3.31358169589092,-0.117696805499902,-3.0587098653496,-2.32980940015896,-1.65877074880864,-2.18529088101941,-2.57219319822213,-1.1613655213136,-2.1583475821473,-1.67598429226835,0.428678350997094,-1.69750280000964,-1.90894392915361,-0.604176684880353,-1.16351210624331,-0.231435744052203
"Cer(d18:2_23:0)+HCOO",-3.99369153055852,-5.53610552609849,-5.3489470042234,-5.03872757781891,-4.89630186395712,-2.19992754030383,-4.27990408160858,-6.18269343182119,-2.66461501260613,-5.9196413677251,-5.08476422614238,-4.53180753504217,-4.01058399851918,-5.63747421010927,-4.26502191056552,-5.7192624889474,-4.6875741524599,-2.05673260639997,-4.09128223104988,-4.31345331089973,-3.28945715091547,-4.05632490241225,-3.6404269969333
"Cer(d18:2_24:1)+HCOO",0.393005265479823,-0.957634547089053,-0.801028195365072,-1.70150876054109,-0.351722343201172,0.558125755045599,-0.873362252545406,-1.91414342118644,1.01024407843033,-1.50302526586843,-1.13341001225146,-0.379055254530007,-0.133212926151633,-1.13797230526509,-0.333465179428861,-1.69000142900005,-0.670427606737372,1.72910000792314,-0.25199956008502,-0.258885155707845,0.205717599512412,0.553404251477475,1.0261030845332
"CL(10:0_20:3_14:0_14:0)-H",3.05118469373114,3.19062060806575,3.18405886071794,2.98906372852057,3.16318040595451,3.26569665799006,3.44989130401989,3.17223962973441,3.02320216946394,3.32303128996885,3.40465588552305,3.07890777305406,3.3696813210302,2.96994508559884,3.21822737064607,3.26816368978521,2.84505450206158,2.42273513050647,3.32608477827877,3.19397036045041,3.4159662796249,3.16927288704946,2.18375474758879
"CL(18:2_16:1_18:2_18:2)-H",5.20439647583043,3.48980853046312,2.93519161357472,3.73811152930255,4.25445995565155,3.75463206482145,2.64273227561462,1.57699024734678,3.47842771584541,5.15267996067304,2.56038237982791,3.85780218239309,5.50468504847893,4.83693729801693,4.04990006134561,4.06875635702147,4.22729544171424,3.89031174039032,4.60608443922496,2.56089776243014,4.48890901308536,3.90494060517046,2.77097656415175
"CL(18:2_18:1_18:2_18:1)-H",2.58659498765892,1.68508381458337,2.45878819136123,2.22499179169768,3.81864115761072,1.30986689604474,1.58786596513543,0.627394421365148,2.36927782990137,2.57344978362001,2.43873913562148,3.00904329599762,3.74814782069698,1.26083115304259,2.28274377566388,2.33910663579953,2.67591860766915,2.11823879167427,2.18523323188729,2.44717014787713,3.06065033186146,1.98122726980264,0.308880954387056
"CL(18:2_18:1_18:2_18:2)-H",4.0956002445952,3.73706268896386,3.34188178122755,4.03181524946724,4.89213300865132,4.03879270680799,2.75740391517959,1.93942080595357,4.31652170438776,4.12697929189196,3.60101554752843,4.70546567889655,4.77872888905516,3.25798243593139,3.95274134687948,4.07645446687446,4.52398961536366,4.01828664999911,4.37382994396994,3.73650692241169,4.65833975177931,3.94022886680071,2.45769127457833
"CL(18:2_18:2_18:2_18:2)-H",7.05489951294905,7.18354430050356,6.68152882218673,7.32829251175561,8.15745968603843,6.57702997392799,6.26250208955024,4.99534333905923,7.01074929638799,7.39650855577896,5.88413083244939,7.35414780823023,8.016596678381,7.30197364482711,7.46978737192532,7.91435276818086,8.01491334218482,7.87331360331063,7.82318290725921,5.71341413110379,7.15118988738292,7.79793627182215,6.08801361180864
"CL(18:3_18:2_16:1_22:6)-H",0.0485257518084238,0.109464217080298,0.031342995744846,0.218154090493976,-0.157265091357415,-3.32730051091731,-1.05398641279304,-3.30883964425068,0.31560366339343,1.18193064587035,-1.79801468593157,0.803952767581219,-0.742493930709472,0.314547157374044,0.173787053017349,-1.01934912193294,-1.87838086033323,1.04405393898001,-2.52966568529736,-2.1102144485386,0.637161034705786,0.665809584197216,-2.33378708713768
"CL(20:5_16:1_18:2_18:2)-H",2.85923356001848,1.10427351536157,0.284251130130397,1.21101006278228,1.42157453146457,0.179013511773742,0.158321143214098,-1.60521465467383,0.311466872095539,2.73495890137629,0.120186906256487,1.4699106982307,3.11484362915281,2.20139746782538,1.62724282826609,0.601453648870842,-0.152957641322909,0.875927721442449,0.822754697409338,0.255210479030438,2.0031190968789,1.53867004376661,-0.287628903952234
"CL(20:5_18:2_18:1_18:2)-H",2.43708572821807,1.75148358882907,1.87956304061568,2.26870638601913,3.1961315472149,1.49943818514098,1.43066430508936,-0.0391800842626875,2.0353612597298,2.24476480501848,1.84130086281964,2.82623111804861,3.05010930051587,1.49497077602202,2.11911075789053,2.3568518912134,2.81407961299485,1.93119160693753,2.43411413179364,1.90676925523633,2.82224644224957,1.83522205133414,0.0719595638328094
"CL(20:5_18:2_18:2_18:2)-H",4.71912043156345,4.91004368631283,4.39233504072563,4.99285007394224,5.93181547639518,4.29783579848142,4.00535279844624,2.65881795955804,3.99858776807629,5.06089289723027,3.89014965078741,5.05825505677658,5.65027547583212,4.99499483257105,5.1773219046468,5.52638785275452,5.80200557475169,4.66322963984647,5.44836403558687,3.52446651068198,5.29401583036028,5.49777996907359,2.99996066997406
"DG(16:0_16:0)+NH4",3.76652367924224,3.97368280423773,4.5081179775561,3.91237825151032,5.02097109264323,6.16893039713721,5.55243542331383,4.66342563916339,2.79852706722914,4.50123412330792,4.51228459063274,4.99486028708999,5.43678200688831,4.61870056126174,5.02011231658933,6.25666615665973,4.73887353546544,1.86954784819915,7.85788158130819,4.57875621330456,3.82177682437988,4.54965346855027,2.50351061682404
"DG(16:0_18:1)+NH4",4.33933010869082,4.2011169175787,5.94809227303498,4.21891476662597,4.95719199465444,7.07497435377915,5.16483871041997,4.07473265407067,4.2660913164647,4.38273993411168,3.99387984195396,4.7436007435975,5.67342694393187,5.53735150229724,4.94946045021203,4.9997268020826,4.15659245045193,4.4048381646734,6.83278826261058,4.36979540714386,4.50607854027489,5.17384907751887,4.21610262994558
"DG(16:0_20:4)+NH4",0.325086143953305,1.84666185061056,1.96489132980507,0.737993622668758,2.34031941524045,3.47728352556724,1.20568102502431,0.223778755864472,1.64908221401184,2.76898632327619,2.13865874115785,1.95656684602828,2.00267367843067,2.3276420303645,2.91476991707542,1.21502547290359,1.56938282841074,1.07722640989534,1.25071693596837,1.17260355370543,1.47796446109203,2.00744336167643,1.15017687490045
"DG(16:1_18:1)+NH4",1.35031049198519,2.9979933269664,5.00596392590477,2.24663913254584,3.80723739945497,5.92867047706956,4.14402377918559,3.72596669655523,3.41931736284033,3.07852736185884,3.37166516371455,3.46659895360909,4.7457697373528,3.94019771781098,4.44143285489197,4.43936624649161,4.44018107407158,2.51965318053344,5.48054769649059,4.07593899977748,2.37817801777801,5.49999123168548,4.04989005840178
"DG(18:0_16:0)+NH4",4.54763889469868,4.87469067803993,5.47892953312548,4.73251270402787,6.20249958945308,6.78680870600725,6.40132879567698,5.55977790864532,3.50035287548694,5.64438913771072,5.2459552486172,5.93245328413239,6.31134646055123,5.54457935865877,6.18043041584723,7.25771671138745,5.99029735816621,2.00807112808328,9.0967571733249,5.74879155919943,4.85572696340174,5.69578548002892,3.12947536285646
"DG(18:0_18:0)+NH4",3.9365697131064,4.28297752459297,4.78525153920813,4.18899604252796,5.55031789265544,6.36046374075679,5.93363829260987,4.79164354963489,2.76973863176839,5.02545654996756,4.63261249802097,5.32274699401954,5.69084335592353,4.93849449749241,5.67405913201151,6.88616634817616,5.31461709803307,1.613840924625,8.75792763954195,5.19537762764397,4.35955089126978,4.8892853695335,2.235099946674
"DG(18:0_18:1)+NH4",1.99225102997024,1.89124916824477,2.12717223858995,2.35798076109983,2.52003257093222,4.23561099326319,2.75180943401176,1.72865155300167,2.62282413280341,1.81033488922669,2.30562298742919,2.34679744908431,2.82769207710836,2.91403092653387,2.64819783992731,2.90369196315241,1.96852269277426,2.40551489942069,4.92940952910891,2.05398097561025,2.50690147696544,2.36530143377727,1.61817131541046
"DG(18:0_18:2)+NH4",4.65298632538745,4.70383871007818,5.41436983720289,4.45519614365616,4.88291816854648,7.19005695437988,5.15173825705359,3.79708174708251,5.05745051783195,4.75107742127614,4.68401598148472,4.93163291402706,6.02391896957523,5.68752546509752,5.89697517841182,5.13223744945833,4.5266849700885,4.69751107248052,6.60137799257585,4.40317732266308,4.82102433825378,5.15866474010393,4.74424883836819
"DG(18:0_20:3)+NH4",0.438841575025046,0.740863352594117,-0.963789197457094,1.06436720354432,-0.33186592365918,1.47593517993289,0.954621452969027,0.574463069264233,2.02283950943847,1.44992331374117,0.459547649671013,1.4045560239754,0.0584126434217542,0.695879972855416,1.50212331335674,1.44758848530637,-1.21761560544969,1.04181764714264,2.38166603108611,0.285417099703952,0.158053813588051,0.518194318548887,-0.0677620564153245
"DG(18:0_22:5)+NH4",-0.374508152250434,-0.30717474620413,-3.08690898081619,0.380199480976892,-2.07093649178755,0.216329657063901,-0.0761822578253806,-1.505116195702,1.76643536205444,-0.886870838519129,0.74646389704782,0.135326991126151,-3.07237281582956,-0.869292737564641,0.594490979137008,-3.27407311571668,-4.07505927013293,1.05689322856947,-1.66228981658436,-0.0837654490184684,0.171080532261434,-1.5216483884902,0.332384072612859
"DG(18:1_14:0)+NH4",2.88244241022821,3.37750625004538,6.2324571499516,2.31012093997141,4.29184729941916,6.51483861540955,4.84116016970592,3.74789331983856,2.34370633035933,4.00703648396133,3.02669505299098,4.02710088122996,5.29427378918946,5.13585264342219,4.62231856536582,4.49474995943106,3.98201228688188,1.85080139978032,5.93005443685353,3.87874051176533,2.78039837436919,4.47521474495668,2.53318935069572
"DG(18:1_18:2)+NH4",3.27715807618214,4.29971639499413,4.96309503194543,3.75045658002298,4.46817598487434,6.65906577232334,4.59311836119793,3.00270829618841,4.06533797610737,4.23486790736811,3.47914922361706,4.28059654810824,5.24728646478068,4.65758237970759,5.75358181616779,3.66741301076968,4.52139402291606,3.92796947386194,5.08845328601244,3.99837410099426,3.58734039529687,5.15541674316706,4.30786792868225
"DG(18:1_20:4)+NH4",1.77079638177869,3.2224259953963,1.92670478812869,2.12146176575727,2.21476695957782,4.3927084761566,1.84863853672339,0.723894348596828,3.2574778723519,3.87302865988769,2.46071396355112,2.89271705350107,2.83404057299434,2.82727885285138,3.88338263856183,0.518821682632848,1.43510365143777,2.22592329131372,1.04635033066993,1.58096467074331,2.09952701115107,1.94491089262721,2.34171690655028
"DG(18:2_18:2)+NH4",3.43097758038713,5.08938755848319,4.15422721892038,4.7952322407513,4.64957286444419,5.9311923656033,5.20661827625436,3.64689273420733,5.95640538434328,5.44415311921479,4.53464769528517,5.29695483664344,4.36608166317888,5.9000537355479,6.06146489563685,3.12740879178821,4.84480696710397,3.90790837045568,5.49257580167817,4.92575856899029,4.44311482876073,5.51323849667041,4.73152477168784
"Hex1Cer(d18:0_20:4)+HCOO",2.43013291071541,2.26474635952948,2.69923736705774,2.67127718680191,2.76098710132219,2.28647519256744,2.68124318404344,2.55748404057871,2.87361630507524,1.95199962844591,2.8511113393093,2.64197224944427,2.79856364955687,2.89486378158768,3.09828229779015,-0.0540208319454885,2.07640966687278,2.79970769839436,1.60326589328873,2.06285065563856,3.46541911979884,2.32146156181981,1.55633826710748
"Hex1Cer(d18:1_20:4)+HCOO",3.01649257248561,2.68626638841789,2.58929331754727,2.9449966102175,3.04992137372581,2.68064066377646,3.14837483925855,2.94912167084588,3.02074533329512,2.84244785649644,2.44213851545672,2.71647586787327,3.29550600337742,3.17270601189716,3.09906114334929,1.02651161824788,2.27052049369462,2.92553212685637,2.46545857315645,2.65968029835822,3.26972041494378,2.15476197985399,1.96722662558315
"Hex1Cer(d18:1_22:4)+HCOO",3.82299182501362,4.13952892967405,3.66399339018432,4.05657579726892,3.69143716721631,3.90218752166398,3.60710031887846,3.95833241743579,2.11204484762955,4.87384592187394,4.11650639653894,4.06078832691621,4.88894581827905,4.35889576771312,4.47882186499768,1.62335730766895,3.89233510460971,3.79344955371802,2.29976098133542,4.17473585008271,1.86014687196667,4.34699471301501,0.922949815724847
"Hex1Cer(d18:1_24:0)+H",-1.41826953369694,-2.87185491513596,-2.68271764401448,-4.09016950710941,-6.7405041097602,-7.15243630041453,-3.399183907317,-2.21813755488068,-0.684757760360415,-3.51414333023643,-1.63374474570528,-5.33981576525218,-3.23608877439887,-3.32081441802657,-2.50964680147963,-1.91742385569338,-2.75539253669988,-0.0855023471622883,-4.05025554423671,-6.61332644656687,-0.620941479264392,-2.89034537609668,-1.44538565692429
